Date,Finished Todos (Actual),Total Todos,Day Quality,Long Nap Hours,Did Not Exercise,Day Quality - Sleep Very Late,Day Quality - Sleep Late,Day Quality - Wake Up Very Late,Day Quality - Wake Up Late,Productivity,Productivity - Num,Weekday,Night Sleep Hours,Sleep Hours,Mood,Effectiveness,Exercised,Nap Hours,Sleep At,Things Learned,Wake At,Weight,Bad Decisions,Disappointments,Good Decisions,Sleep Quality,[OLD] Bad Decisions Summary,Bad Decisions Made,Calories Intake,Check-Ins,Food,Mindset Sculpting,Money Spend,Process & Archievements,Summary
"February 8, 2023",7,7,⚪️⚪️⚪️🟣⚫️⚪️⚪️,1,0,0,1,0,0,Productive,1,Wednesday,4.49,6.49,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,2,2,"Time series, convert unlabeled data to supervisied machine learning problem with the sliding window function.",6.49,118.9,,,,Good,,,1347,"Worked for the entire day, with a lot of distraction. (https://www.notion.so/Worked-for-the-entire-day-with-a-lot-of-distraction-02fbcecda30e45c18a1e37e1a78f40c2?pvs=21)","Beef Noodle  (https://www.notion.so/Beef-Noodle-97fd0330993a42d18620d24855f437d0?pvs=21), Dumplings (https://www.notion.so/Dumplings-1a832620f3494afdb28939c4ef6581c2?pvs=21)","If you are distressed by anything external. The pain is not due to the thing itself, but your estimate of it. And thus you have the power to revoke it at any moment.  (https://www.notion.so/If-you-are-distressed-by-anything-external-The-pain-is-not-due-to-the-thing-itself-but-your-estima-29f64c7bbae542f59c5f30ab7af2a0c0?pvs=21)",30,,"Worked for the entire day, with a lot of distraction."
"February 7, 2023",5,6,🔵🔵🟤⚪️⚫️⚫️⚪️ Missing Calories. ,0,0,1,1,1,1,Rest Day,0,Tuesday,5.5,6.5,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.8333333333,Yes,1,3,,8.5,117.9,,,,Normal,,,,"Sick, wake up very late. Getting hungry easily in the morning. Need to adjust back to old routine.  (https://www.notion.so/Sick-wake-up-very-late-Getting-hungry-easily-in-the-morning-Need-to-adjust-back-to-old-routine-3fae687b3c934d0aac3f5af5432b7b67?pvs=21)",,"You have to let it happen, but not caring about it.  (https://www.notion.so/You-have-to-let-it-happen-but-not-caring-about-it-41507866d046459eb0f38252fc4884ec?pvs=21)",50,,"Sick, wake up very late. Getting hungry easily in the morning. Need to adjust back to old routine. "
"February 6, 2023",9,9,⚪️⚪️⚪️🟣⚫️⚫️⚪️,1,0,1,1,0,0,Productive,1,Monday,2.99,4.49,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,1.5,2.5,Binning data with cut functions,5.49,117.1,,,,Normal,,,936,"Wake up early, didn’t sleep a lot but not very sleepy. (https://www.notion.so/Wake-up-early-didn-t-sleep-a-lot-but-not-very-sleepy-582b52fe697d4b20a395b6631d7a2079?pvs=21)","Braised beef noodle (https://www.notion.so/Braised-beef-noodle-684ea0bfb44c46e2b930fdb625c96483?pvs=21), Instant Noodle (https://www.notion.so/Instant-Noodle-62b6e981d5a447c9891c24181097c1d7?pvs=21)","Enjoy and like are different, you can do something you don’t like at all, but you enjoy because it bring your good result.  (https://www.notion.so/Enjoy-and-like-are-different-you-can-do-something-you-don-t-like-at-all-but-you-enjoy-because-it-b-fa2b10e8ee9047e3894969d37a27be37?pvs=21)",72,,"Wake up early, didn’t sleep a lot but not very sleepy."
"February 5, 2023",8,8,🔵🔵⚪️🟣⚫️⚫️⚪️,1,0,1,1,1,1,Productive,1,Sunday,8,10,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,2,2.5,"Pandas plot barh graph, group data with pivot table. ",10.5,117.5,,,,Good,,,1456,"Wake up late, alarm clock doesn’t work (https://www.notion.so/Wake-up-late-alarm-clock-doesn-t-work-da845de3771a4a14af505c2f41abf5c9?pvs=21)","Medium Fries (https://www.notion.so/Medium-Fries-8e3a455d3d3d4aa1b878e1a1de40f78f?pvs=21), McDonald Chicken Wrap (https://www.notion.so/McDonald-Chicken-Wrap-54e8763520854ffc808e3d3250307d3e?pvs=21), Rice (https://www.notion.so/Rice-c81db991929d473d962342fca138f8ec?pvs=21), Other - Light Dinner (https://www.notion.so/Other-Light-Dinner-29b61cd6c383430d8ba792965a247c91?pvs=21)",The strongest motivation force of an individual is to find a meaning in life.  (https://www.notion.so/The-strongest-motivation-force-of-an-individual-is-to-find-a-meaning-in-life-d4b95fb643894ad09c5feda0023ba309?pvs=21),24,,"Wake up late, alarm clock doesn’t work"
"February 4, 2023",6,9,⚪️⚪️⚪️🟣⚫️⚫️🔴,1,1,1,1,0,0,Not Productive,-1,Saturday,5,8,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.6666666667,No,3,2.25,Data wracker name. Data wracking preparing ,7.25,117,,,,Normal,,,1200,"Wake up on time, tiring, but forced not to go back to sleep. (https://www.notion.so/Wake-up-on-time-tiring-but-forced-not-to-go-back-to-sleep-2f64cda00fe1465aae4a1f987154d1e0?pvs=21)",Generic Dinner (https://www.notion.so/Generic-Dinner-8168fb09daf24174aedba7e64eb3a0ae?pvs=21),"Choose the job you love, you’ll never work a day in your life.  (https://www.notion.so/Choose-the-job-you-love-you-ll-never-work-a-day-in-your-life-eaf61b3e71054b71ab2bdbd945a34dca?pvs=21)",70,,"Wake up on time, tiring, but forced not to go back to sleep."
"February 3, 2023",7,7,⚪️⚪️⚪️🟣⚫️⚪️⚪️,1,0,0,1,0,0,Productive,1,Friday,4.5,6.5,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,2,2,Pandas use map to adjust column value,6.5,115.9,,,,Good,,Long nap / Nap late (https://www.notion.so/Long-nap-Nap-late-894a61986c384fe2a58f61b92daf4d6f?pvs=21),640,Wake up before alarm clock. (https://www.notion.so/Wake-up-before-alarm-clock-e03f24c75261475682606ecf05bddee0?pvs=21),Durian (https://www.notion.so/Durian-af8a720ffe5d4084854e2c87ac58d5e6?pvs=21),You will get all you want in life if you help enough other people get what they want.  (https://www.notion.so/You-will-get-all-you-want-in-life-if-you-help-enough-other-people-get-what-they-want-66ce07eb57a944ad99f6bd6f4dbcfb50?pvs=21),0.1,,Wake up before alarm clock.
"February 2, 2023",6,6,⚪️⚪️⚪️🟣⚫️⚪️🔴,1,1,0,1,0,0,Productive,1,Thursday,4.99,6.99,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,No,2,2,Pandas analyse food natution  json data. ,6.99,116.6,,,,Good,,,1200,Wake up slightly late. Sleepy.  (https://www.notion.so/Wake-up-slightly-late-Sleepy-5f8a2ffba6bf4f7ca96c0e4dfe9afc0a?pvs=21),Generic Dinner (https://www.notion.so/Generic-Dinner-8168fb09daf24174aedba7e64eb3a0ae?pvs=21),He who has a why to live for can bear almost any how.  (https://www.notion.so/He-who-has-a-why-to-live-for-can-bear-almost-any-how-ce032b6ce23f4d50bdc5310a9d9ef24a?pvs=21),3.5,,Wake up slightly late. Sleepy. 
"February 1, 2023",8,8,⚪️⚪️⚪️🟣⚫️⚪️⚪️,1,0,0,1,0,0,Productive,1,Wednesday,3.8,5.3,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,1.5,1.5,"Pandas convert json data to df, flat complex json data. Split groups.",5.3,117.2,,,,Good,,,1200,"Wake up early than alarm clock. A bit sleepy and tiring,  (https://www.notion.so/Wake-up-early-than-alarm-clock-A-bit-sleepy-and-tiring-2d400a0c85454c49b78baecbd87f94ad?pvs=21)",Generic Dinner (https://www.notion.so/Generic-Dinner-8168fb09daf24174aedba7e64eb3a0ae?pvs=21),The purpose of life is to discover your gift. The meaning of life is to give your gift away.  (https://www.notion.so/The-purpose-of-life-is-to-discover-your-gift-The-meaning-of-life-is-to-give-your-gift-away-ae8345ae2c3b4fde9ad77a96b247f12f?pvs=21),5,,"Wake up early than alarm clock. A bit sleepy and tiring, "
"January 31, 2023",8,8,⚪️⚪️⚪️🟣⚪️⚪️⚪️,1,0,0,0,0,0,Productive,1,Tuesday,4.49,6.99,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,2.5,1,"Pandas grouping and data aggregation, plotting trends based on time. ",5.49,117.7,,,,Good,,,970,"Long nap after dinner, Tiring because of multiple meetings. (https://www.notion.so/Long-nap-after-dinner-Tiring-because-of-multiple-meetings-bde10067bb26477383560c2f5ea72b51?pvs=21)","Double cheese burger (https://www.notion.so/Double-cheese-burger-a757a5db50a7465ea9a5a188fe95452a?pvs=21), Generic Snack (https://www.notion.so/Generic-Snack-3493943990804927b4aaa099892196d8?pvs=21)",Humans has the responsibility to be at their best possible selves by extracting meanings from every moments.  (https://www.notion.so/Humans-has-the-responsibility-to-be-at-their-best-possible-selves-by-extracting-meanings-from-every--fcb010cc42cb4cbc8d557d93604e1c09?pvs=21),0.1,,"Long nap after dinner, Tiring because of multiple meetings."
"January 30, 2023",7,8,⚪️⚪️⚪️🟣⚫️⚪️⚪️,1,0,0,1,0,0,Productive,1,Monday,3.5,5,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.875,Yes,1.5,2,"Use pandas to sort value, extract mean values, plot charts and normalization",5.5,118.8,,,,Good,,,1200,"Wake up early but a bit sleepy. Going to focus on Sprint 2 planning for MediaCorp today, most important thing - writing out the deployment testing flow  (https://www.notion.so/Wake-up-early-but-a-bit-sleepy-Going-to-focus-on-Sprint-2-planning-for-MediaCorp-today-most-import-fd40e064057b459b8fcee651b412a9bd?pvs=21)",Generic Dinner (https://www.notion.so/Generic-Dinner-8168fb09daf24174aedba7e64eb3a0ae?pvs=21),Focus is what turns good performers into great performers.  (https://www.notion.so/Focus-is-what-turns-good-performers-into-great-performers-eba8ee6e4fd04dec8069baf3733f9768?pvs=21),24,,"Wake up early but a bit sleepy. Going to focus on Sprint 2 planning for MediaCorp today, most important thing - writing out the deployment testing flow "
"January 29, 2023",7,7,🔵🔵⚪️⚪️⚪️⚪️⚪️,0,0,0,0,1,1,Productive,1,Sunday,8,9,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,1,12.5,Python make predictions with sklearn’s linear regression model. Make cross validation with scikie learn. Time series prediction with staticmodels.,8.5,117.4,,,,Good,,,1200,Sleep for extra longer hours. Wake up late.  (https://www.notion.so/Sleep-for-extra-longer-hours-Wake-up-late-2563fee39f5344479c161f9cd6119c65?pvs=21),Generic Dinner (https://www.notion.so/Generic-Dinner-8168fb09daf24174aedba7e64eb3a0ae?pvs=21),You can only move if you are actually in the moment. You have to be where you are to get where you need to go.  (https://www.notion.so/You-can-only-move-if-you-are-actually-in-the-moment-You-have-to-be-where-you-are-to-get-where-you-n-0e1d943d28004e648dbf9c38350b3f2a?pvs=21),0.1,Completed major sections of <Python for data analysis>,Sleep for extra longer hours. Wake up late. 
"January 28, 2023",9,9,⚪️⚪️⚪️🟣⚫️⚪️⚪️,1,0,0,1,0,0,Very Productive,2,Saturday,5.5,7.5,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,2,2,"Python, patsy fit data to the design model formula, and predict the value.",7.5,117.5,,,,Good,,,1200,"Wake up slightly late.Good sleep quality. Planning to do some housework today, organize everything and clean the entire home up. (https://www.notion.so/Wake-up-slightly-late-Good-sleep-quality-Planning-to-do-some-housework-today-organize-everything-a-fa4b8657ca454a03a9f892ef49f3da5f?pvs=21)",Generic Dinner (https://www.notion.so/Generic-Dinner-8168fb09daf24174aedba7e64eb3a0ae?pvs=21),"In order to reach the next peak, you need to go down a lot.  (https://www.notion.so/In-order-to-reach-the-next-peak-you-need-to-go-down-a-lot-6a2286042e6c46b0b135e9d87a971b63?pvs=21)",0.1,,"Wake up slightly late.Good sleep quality. Planning to do some housework today, organize everything and clean the entire home up."
"January 27, 2023",7,7,⚪️⚪️⚪️🟣⚫️⚪️⚪️,1,0,0,1,0,0,Productive,1,Friday,4.49,7.99,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,3.5,2,Patsy data transformation. patsy.dmatrices function ,6.49,118.1,,,,Good,,Long nap / Nap late (https://www.notion.so/Long-nap-Nap-late-894a61986c384fe2a58f61b92daf4d6f?pvs=21),1200,"Wake up early, want to sleep a bit more. But also don’t want to waste my morning time.  (https://www.notion.so/Wake-up-early-want-to-sleep-a-bit-more-But-also-don-t-want-to-waste-my-morning-time-3559675a265040a58a2ae02112e44488?pvs=21)",Generic Dinner (https://www.notion.so/Generic-Dinner-8168fb09daf24174aedba7e64eb3a0ae?pvs=21),"Be fucking professional (https://www.notion.so/Be-fucking-professional-b0a44ff1af7349db804e209c554bba69?pvs=21), Failure is part of the process (https://www.notion.so/Failure-is-part-of-the-process-fca6d53a999446888edf7f9126ef2462?pvs=21)",0.1,,"Wake up early, want to sleep a bit more. But also don’t want to waste my morning time. "
"January 26, 2023",7,7,⚪️⚪️🟤🟣⚪️⚪️⚪️,1,0,0,0,0,0,Productive,1,Thursday,5.49,7.49,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,2,0.5,Pandas convert data frame to num py array. Model description formula. ,5.99,117.2,,,,Normal,,,2640,"Wake up on time. Feeling a little bit stressful, but today will still be quite relaxing.  (https://www.notion.so/Wake-up-on-time-Feeling-a-little-bit-stressful-but-today-will-still-be-quite-relaxing-1d3a75818bc6425bb272d52158851b69?pvs=21)","Tendon (https://www.notion.so/Tendon-10c4cd31b0ae4cc381279a7ba16e70c4?pvs=21), Generic Dinner (https://www.notion.so/Generic-Dinner-8168fb09daf24174aedba7e64eb3a0ae?pvs=21)","Eliminate interruptions at all cost, reduce the scope, stick with the schedule.  (https://www.notion.so/Eliminate-interruptions-at-all-cost-reduce-the-scope-stick-with-the-schedule-172bb8ec5bfc4b51bceb53abf3912ab9?pvs=21)",214,Deployed MT project 1st sprint.,"Wake up on time. Feeling a little bit stressful, but today will still be quite relaxing. "
"January 25, 2023",7,10,⚪️⚪️🟤⚪️⚫️⚪️⚪️,0,0,0,1,0,0,Productive,1,Wednesday,5,5,Exhausted (https://www.notion.so/Exhausted-9314f6c5c3564093afdabb9648c25d44?pvs=21),0.7,Yes,,1.5,Pandas moving window functions. ,6.5,117,,,,Good,,,1840,Start feeling tiring. Entering the next burn out cycle.  (https://www.notion.so/Start-feeling-tiring-Entering-the-next-burn-out-cycle-edb392cfd1584421b296d7dfa0ab88ef?pvs=21),"Durian (https://www.notion.so/Durian-af8a720ffe5d4084854e2c87ac58d5e6?pvs=21), Generic Dinner (https://www.notion.so/Generic-Dinner-8168fb09daf24174aedba7e64eb3a0ae?pvs=21)",Results come when you focus on one thing for an uncommonly long period of time. (https://www.notion.so/Results-come-when-you-focus-on-one-thing-for-an-uncommonly-long-period-of-time-0616e2c604264e639cd4701885810137?pvs=21),57,,Start feeling tiring. Entering the next burn out cycle. 
"January 24, 2023",7,7,⚪️⚪️⚪️🟣⚫️⚪️⚪️,1,0,0,1,0,0,Productive,1,Tuesday,4.5,6.5,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,2,1.75,Pandas time series up and down sampling. ,6.25,117.6,,,,Good,,,1799,Wake up early. Raining.  (https://www.notion.so/Wake-up-early-Raining-a5d0c5f5544a4ed3ab322614efe2ffa6?pvs=21),"Generic Dinner (https://www.notion.so/Generic-Dinner-8168fb09daf24174aedba7e64eb3a0ae?pvs=21), Other - Light Dinner (https://www.notion.so/Other-Light-Dinner-29b61cd6c383430d8ba792965a247c91?pvs=21)","When you commit all your energy in one direction for an uncommonly long period of time, you develop talent.  (https://www.notion.so/When-you-commit-all-your-energy-in-one-direction-for-an-uncommonly-long-period-of-time-you-develop--7142cfd104874ad5bec46dffaefb2086?pvs=21)",195,,Wake up early. Raining. 
"January 23, 2023",7,7,⚪️⚪️⚪️🟣⚫️⚪️⚪️,1,0,0,1,0,0,Very Productive,2,Monday,3.49,4.99,Fulfilling (https://www.notion.so/Fulfilling-dc8f2782d989483c9f4afab567d062df?pvs=21),1,Yes,1.5,2,"Time series, create period object, convert period object to time stamp. ",5.49,116.6,,,,Good,,,1482,Wake up early. Got more time to read and exercise.  (https://www.notion.so/Wake-up-early-Got-more-time-to-read-and-exercise-700e2d869997408f9a5b7374dc23e394?pvs=21),Hot pot (https://www.notion.so/Hot-pot-71abfc89586646b39dd385f3822410ef?pvs=21),Keep on starting and finishing will take care of itself.  (https://www.notion.so/Keep-on-starting-and-finishing-will-take-care-of-itself-319fd9a4f9894d9ea6ceafbf19fbd2ea?pvs=21),0.1,,Wake up early. Got more time to read and exercise. 
"January 22, 2023",7,7,⚪️⚪️⚪️🟣⚫️⚪️⚪️,1,0,0,1,0,0,Productive,1,Sunday,3.49,4.99,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,1.5,2,"Pandas timeseries create period, periods calculations, time zone, UTC and time zone offsets ",5.49,117.2,,,,Bad,,,1482,"Wake up early. Cannot sleep well and decided to wake up.  (https://www.notion.so/Wake-up-early-Cannot-sleep-well-and-decided-to-wake-up-010b0064e79440dbb2fbd95b7ac0f4ee?pvs=21), Heavy lunch and additional dinner, need to jog at night  (https://www.notion.so/Heavy-lunch-and-additional-dinner-need-to-jog-at-night-3e8a9541c6bd4202ae461963312f0c39?pvs=21)",Hot pot (https://www.notion.so/Hot-pot-71abfc89586646b39dd385f3822410ef?pvs=21),"Think about the time when Tan iron clothes, act slowly and steady, things will be done fast and nice. Continuous and consistent. (https://www.notion.so/Think-about-the-time-when-Tan-iron-clothes-act-slowly-and-steady-things-will-be-done-fast-and-nice-817c5ba8b4264642b3a4261565600721?pvs=21)",93,,"Wake up early. Cannot sleep well and decided to wake up. , Heavy lunch and additional dinner, need to jog at night "
"January 21, 2023",7,9,⚪️⚪️⚪️⚪️⚫️⚪️⚪️,0,0,0,1,0,0,Productive,1,Saturday,5.99,5.99,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.7777777778,Yes,,1.5,"Python time series generate, shift time stamp. ",7.49,117.6,,,,Good,,,1720,"Wake up early, right before alarm clock. (https://www.notion.so/Wake-up-early-right-before-alarm-clock-b1db9dca1e524d17a44a6caa71cccdbf?pvs=21)","Generic Dinner (https://www.notion.so/Generic-Dinner-8168fb09daf24174aedba7e64eb3a0ae?pvs=21), Generic Snack (https://www.notion.so/Generic-Snack-3493943990804927b4aaa099892196d8?pvs=21)",Quality means doing it right when no one is looking.  (https://www.notion.so/Quality-means-doing-it-right-when-no-one-is-looking-59cb91c261f24de089dd050eddd775f0?pvs=21),28,,"Wake up early, right before alarm clock."
"January 20, 2023",7,7,🔵🔵⚪️⚪️⚫️⚫️⚪️,0,0,1,1,1,1,Productive,1,Friday,5.49,5.49,Stressful (https://www.notion.so/Stressful-6d83305f924a41d49f568e30b14d8e71?pvs=21),1,Yes,,3,"Pandas time series data, slice by time stamp, select year and month. ",8.49,117.8,,,,Good,,,1720,Wake up late. May need to skip morning exercise? (https://www.notion.so/Wake-up-late-May-need-to-skip-morning-exercise-9adaa7783e524a3789d5fbac6949ddcf?pvs=21),"Generic Dinner (https://www.notion.so/Generic-Dinner-8168fb09daf24174aedba7e64eb3a0ae?pvs=21), Generic Snack (https://www.notion.so/Generic-Snack-3493943990804927b4aaa099892196d8?pvs=21)","The life we receive is not sort, but we make it so.  (https://www.notion.so/The-life-we-receive-is-not-sort-but-we-make-it-so-c3a4d1cb923c44bb9ef71a01b337ebcb?pvs=21)",22,,Wake up late. May need to skip morning exercise?
